Account Number,Agency Alias,Account Name,Delivery Address Street 1,Delivery Address: ZIP Code,Borough,Healthy Neighborhood,Segment,Kosher,Primary Contact,Main Phone,Last Site Monitoring Date,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,4,40,5
R162,BK67,Ebenezer Seventh Day Adventist Church,1234 East New York Avenue,11212,Brooklyn,N/A,Rising Star,No,Bruce Johnson,(646) 662-3405,4/3/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R165,BK70,Faith Assemblies of God,1014 Gates Avenue,11221,Brooklyn,Bed-Stuy,Core,No,Reggie Bryant,(917) 916-2453,10/11/12,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R167,BK71,Holy House Of Prayer,1768 St. John's Place,11233,Brooklyn,N/A,Core,No,Dorothy Crawford,(718) 498-8845,6/12/14,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R168,BK72,St. Phillip's Christian Church,765 Lafayette Avenue,11212,Brooklyn,Bed-Stuy,Core,No,Gladys Hunter,(718) 453-0691,6/12/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R170,BK73,Bethany United Methodist Church,1208 St. John's Place,11213,Brooklyn,N/A,Core,No,Vera Bernette,(718) 774-6753,4/10/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R176,BK78,Brooklyn Faith SDA Church,5518 Church Avenue,11203,Brooklyn,N/A,Core,No,Barbara Joseph,(718) 941-2727,1/31/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
R182,BK82,Christian Cultural Center,716 Chester Street,11236,Brooklyn,N/A,Core,No,Cato Thomas,(917) 721-5822,4/24/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R184,BK84,Mt. Hope Pilgrim Spiritual Baptist,416 Nostrand Avenue,11216,Brooklyn,Bed-Stuy,Core,No,Cora Douglas,(718) 638-3635,4/10/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R185,BK85,Family Services Network,1420 Bushwick Avenue,11207,Brooklyn,N/A,Core,No,Santou Dabo,(718) 455-6010,10/25/12,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R189,BK90,SA - Brownsville,280 Riverdale Avenue,11212,Brooklyn,N/A,Core,No,Mariana Deliz,(718) 345-7050,4/3/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R193,BK96,New Haven SDA Temple,634 Prospect Place,11216,Brooklyn,N/A,Core,No,Deborah Best,(917) 667-6378,4/17/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
R195,BK97,Church of God Feeding The Hungry,836 Classon Avenue,11238,Brooklyn,N/A,Core,No,Angela Jones,(347) 415-3345,4/10/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R196,BK98,South Road Tabernacle,753 Lexington Avenue,11221,Brooklyn,Bed-Stuy,Core,No,Douglas Pringles,(718) 529-2149,3/28/12,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1
R199,BX02,Ehrlich Residence,690 East 147th Street,10455,Bronx,South Bronx,Core,No,Rosemary Delgado Meadows,(347) 791-4700,5/2/14,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
R203,BX06,Grace Episcopal Church West Farms,1909 Vyse Avenue,10460,Bronx,N/A,Rising Star,No,Madelin Reynoso,(347) 963-1112,1/29/13,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R205,BX07,Bethel Prayer Ministry Inter. USAInc.,4262 Third Avenue,10457,Bronx,N/A,Core,No,Daniel Adarkwa,(347) 659-3229,7/8/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R208,BX10,Hope Christian Center,2185 Dr. Martin Luther King Jr Blvd,10453,Bronx,N/A,Core,No,Marco Classen,(718) 295-0998,12/18/12,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R210,BX101,New St. John Baptist Church,2409 Lorillad Place,10458,Bronx,N/A,Rising Star,No,Dorothy Wms-Rhodd,(646) 772-6532,7/11/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R215,BX106,Word of Life Christian Fellowship International,830 Union Avenue,10459,Bronx,South Bronx,Super Star,No,Felicia Udo - Ukon,(718) 654-5244,11/7/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R216,BX107,Community Food Pantry of Highbridge,1363 Ogden Avenue,10452,Bronx,South Bronx,Rising Star,No,Sultana Ocasio,(718) 960-2262,5/30/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R218,BX109,Mid-Bronx Council Services Inc.,900 Grand Concourse,10451,Bronx,South Bronx,Rising Star,No,Fredrica Lowe,(718) 588-8200,4/10/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R219,BX11,St. Ann's Pantry & Soup Kitchen,295 St. Ann's Avenue,10454,Bronx,South Bronx,Rising Star,No,Anthony Bonilla,(718) 585-5632,5/2/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R220,BX110,Vineyard International Christian Ministries,1140 Teller Avenue,10456,Bronx,South Bronx,Core,No,Pastor Joe,(917) 373-2766,12/19/12,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R692,BX112,River Watch Inc.,1600 Sedgwick Avenue Ground Fl,10453,Bronx,N/A,Rising Star,No,Denise Williams,(718) 299-7117,7/5/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
R699,BX115,St. Edmunds Youth Program Inc.,1905 Morris Avenue,10453,Bronx,N/A,Mature Star,No,Elaine Bedminster,(718) 466-9370,12/11/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
R223,BX12,African Redemption Alliance Inc.,1299 College Avenue,10451,Bronx,South Bronx,Core,No,Bishop Emmanuel Adekunle,(347) 758-7478,6/5/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R725,BX124,Grand Concourse SDA Church,1275 Grand Concourse,10452,Bronx,South Bronx,Rising Star,No,Beverley Williams,(347) 342-2800,6/5/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R731,BX126,Gethsemane Baptist Church,771 Fairmount Place,10460,Bronx,N/A,Rising Star,No,Rev. Marilyn Oliver,(347) 948-0772,10/16/13,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R732,BX127,St. Peter's Lutheran Church,431-437 East 140th Street,10454,Bronx,South Bronx,Super Star,No,Rachel Harper,(347) 918-9347,10/16/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R226,BX14,Salvation Army Bronx Citadel,425 East 159th Street,10451,Bronx,South Bronx,Core,No,Kira Kavanaugh,(718) 665-8472,2/11/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R775,BX142,St. Augustine Food Pantry,1180 Fulton Avenue,10456,Bronx,N/A,Mature Star,No,Sister Dorothy Hall,(646) 483-9702,12/11/13,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R778,BX144,Every Day is a Miracle,411 E. 143rd Street,10454,Bronx,South Bronx,Rising Star,No,Maria Estrada,(646) 671-4360,1/16/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R785,BX145,New Covenant Community Development Corporation,1175 Boston Road,10456,Bronx,South Bronx,Core,No,Juan Santana,(347) 867-4630,4/10/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R800,BX146,El Amanecer Da La Esperanza Ministry,1769 East 172nd Street,10467,Bronx,N/A,Core,No,Magaly Navarrete,(718) 829-4516,11/14/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R930,BX154,Citiwide Harm Reduction,226 East 144th Street,10451,Bronx,South Bronx,Core,No,Alane Celeste-Villalvir,(718) 292-7718,2/27/13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
R2050,BX157,The Momentum Project,226 East 144 Street,10451,Bronx,South Bronx,Core,No,Shawn Thorne,(718) 292-7718,7/31/14,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R2136,BX158,Congregation of the House of Israel,1924 Longfellow Avenue,10460,Bronx,N/A,Core,No,Anita Thomas,(718) 679-2512,6/24/14,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0
R230,BX20,Bronx SDA Church,1695 Washington Avenue,10457,Bronx,N/A,Core,No,Evan Jarrett,(646) 355-7110,7/8/13,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R232,BX25,Part of the Solution (POTS),2759 Webster Avenue,10458,Bronx,N/A,Core,No,Taina Rodriguez,(718) 220-4892,1/31/13,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1
R234,BX26,Garden of Prayer,1874 Washington Avenue,10452,Bronx,N/A,Core,No,Peter Rodriguez,(646) 488-6481,7/11/13,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1
R236,BX27,Good Counsel Inc.,1157 Fulton Avenue,10456,Bronx,N/A,Core,No,Tiffany Gilbert,(718) 312-3980,5/30/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R237,BX28,Bronx AIDS Services,540 East Fordham Road,10458,Bronx,N/A,Rising Star,No,Alane Celeste-Villalvir,(718) 295-5605,3/20/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
R242,BX33,The Jericho Residence I & II,1840 Anthony Avenue,10457,Bronx,N/A,Core,No,Alberta Daniels Othello,(718) 583-8300,4/10/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R243,BX35,United Bronx Parents Inc.,966 Prospect Ave,10455,Bronx,N/A,Rising Star,No,Christian Estrada,(718) 991-7100,10/16/13,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R247,BX38,Salvation Army Bronx Tremont Corps.,2121 Washington Avenue,10457,Bronx,N/A,Core,No,Captain Monica Balmori,(718) 584-6250,12/11/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R249,BX39,Prospect SDA Church,1038 Prospect Avenue,10459,Bronx,N/A,Core,No,Carmen Morales,(718) 607-1836,7/31/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R251,BX42,Los Redimidos en la Sangre de Cristo,609 East 182nd Street,10457,Bronx,N/A,Mature Star,No,Susanna Ortiz,(718) 563-7585,7/11/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
R254,BX44,Morrisania Revitalization Corporation,576 East 165th Street,10456,Bronx,N/A,Core,No,Carolina Martin,(718) 541-4597,3/20/14,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
R258,BX47,True Baptist - True Gospel Tabernacle,1 West Tremont Avenue,10453,Bronx,N/A,Core,No,Sister Jane Blume,(718) 219-4682,12/17/12,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R259,BX48,Abundant Life Tabernacle,2692 Third Avenue,10454,Bronx,South Bronx,Core,No,Gloria Jenkins,(718) 292-8734,7/31/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R266,BX53,Holy Tabernacle Church Inc.,3780 3rd Avenue,10456,Bronx,N/A,Core,No,Frances Brown,(718) 293-9862,12/11/12,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R269,BX55,Immaculate Conception,754 East Gun Hill Road,10467,Bronx,N/A,Core,No,Father Basant Digal,(917) 631-6931,12/11/12,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R271,BX57,Community Action for Human Service,1455 Fulton Avenue,10456,Bronx,N/A,Core,No,Oliver Ogbonna,(718) 588-5388,5/30/14,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R274,BX61,Jericho Project,1928 Loring Place South,10453,Bronx,N/A,Core,No,Sabrina Lopez,(718) 294-1400,7/11/13,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R276,BX65,Evangelistic Communities Outreach Bx,755 Home Street,10456,Bronx,N/A,Core,No,Drena Woodard,(646) 327-6254,3/20/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
R280,BX69,Bronx Temple SDA Church,495 Willis Avenue,10455,Bronx,South Bronx,Core,No,Elder Lloyd Gilkes,(347) 869-0068,1/16/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R282,BX70,Abrigo Del Altistimo,2009 Monterey Avenue,10457,Bronx,N/A,Core,No,Lucy Castillo,(908) 333-8562,1/29/13,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R287,BX74,St. Jerome's Community Food Pantry,230 Alexander Avenue,10454,Bronx,South Bronx,Core,No,Marta Acevedo,(718) 665-5533,1/16/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R289,BX76,Black Forum of Co-op City,177 Dreiser Loop Room #20,10475,Bronx,N/A,Core,No,Anna Lucas,(718) 320-8035,1/31/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R297,BX84,Creston Avenue Baptist Church,114 East 188th Street,10468,Bronx,N/A,Core,No,Lillie Studwood,(718) 367-1754,6/5/13,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
R300,BX88,The Hope Line Resource Center,402 East 152nd Street,10455,Bronx,South Bronx,Core,No,Maria Cintron,(718) 402-1212,7/16/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R305,BX93,St. Ann's Corner of Harm Reduction,886 Westchester Ave,10459,Bronx,South Bronx,Core,No,Sandra Turner,(718) 585-5544,7/8/13,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R307,BX95,Way Out Church Ministries Inc.,518 East 148th Street,10455,Bronx,South Bronx,Mature Star,No,Oscar Armas,(718) 665-8069,5/2/14,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
R308,BX96,Bread of Life Mission c/o Mt. Olivet Church,2176 Grand Concourse,10457,Bronx,N/A,Core,No,Juan Mojica,(917) 577-4161,12/26/12,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R310,BX99,Give Them To Eat,800 East 156th Street,10455,Bronx,South Bronx,Super Star,No,Danilo LaChapel,(646) 323-8218,11/14/14,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
R313,KBK1,Abraham Residence I,3811 Surf Avenue,11224,Brooklyn,N/A,Core,Yes,Anita Greenberg,(718) 449-7145,1/23/13,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
R314,KBK10,Hannah Kosher Food Shabbat Foundation,2102 Avenue T,11229,Brooklyn,N/A,Core,Yes,Hannah Zarzar,(347) 374-5473,1/23/13,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
R315,KBK12,Shorefront Jewish Community Council,3100 Brighton Fourth Street,11235,Brooklyn,N/A,Core,Yes,Leah Mikhail,(718) 743-0575,3/6/14,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
R316,KBK13,Machon Chana Women's Inst.,1367 President Street,11213,Brooklyn,N/A,Core,Yes,Riva Teleshevsky,(718) 735-0030,10/9/13,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
R317,KBK14,Sephardic Bikur Holim,425 Kings Highway,11230,Brooklyn,N/A,Core,Yes,Ilene Stavrach,(718) 787-1100,1/15/14,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
R319,KBK16,Bnai Rapheal Chesed Organization,1741 McDonald Ave,11230,Brooklyn,N/A,Super Star,Yes,Raphael Hazzan,(917) 861-7282,11/19/12,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R321,KBK18,Masbia,1372 Coney Island Avenue,11230,Brooklyn,N/A,Core,Yes,Beau Heyen,(718) 972-4446,5/5/14,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
R322,KBK2,Jewish Community Council of Canarsie,1170 Pennsylvania Avenue,11239,Brooklyn,N/A,Rising Star,Yes,Olga Podlubanya,(718) 922-2474,6/17/14,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
R700,KBK206,Crown Heights Jewish Community Council,877 Montgomery Street,11213,Brooklyn,N/A,Mature Star,Yes,Bella Valenkin,(718) 778-2135,10/9/13,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
R324,KBK22,Va'ad Hakol Crown Heights,1276 President Street,11213,Brooklyn,N/A,Rising Star,Yes,Joseph Spielman,(917) 913-6724,10/28/13,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
R327,KBK25,Metropolitan Council (Food Pantry),5361 Preston Court,11234,Brooklyn,N/A,Rising Star,Yes,Allison Deal,(718) 763-5318,6/17/14,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
R328,KBK26,OTSAR,2324 West 13th Street,11223,Brooklyn,N/A,Core,Yes,Rochel Miriam Wolpin,(718) 946-7301,6/25/14,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
R332,KBK3,Natl Comm-Furtherance Jewish Education,824 Eastern Parkway,11213,Brooklyn,N/A,Core,Yes,Yaakov Silberstein,(718) 735-0200,10/9/13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
R333,KBK30,Yeshiva Ohel Moshe,7914 Bay Parkway,11214,Brooklyn,N/A,Core,Yes,Dov Machlis,(718) 236-4003,5/28/14,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
R335,KBK32,Zichron Acheinu Levy-Menachemtzion,928 44th Street,11219,Brooklyn,N/A,Core,Yes,Gavriel Shapiro,(347) 742-0552,6/17/14,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R336,KBK33,Aishel Shabbat,1002 Quentin Road,11223,Brooklyn,N/A,Core,Yes,Shimmy Galopo,(917) 449-9955,1/23/13,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
R338,KBK6,Abraham 1 Residence,3811 Surf Avenue,11224,Brooklyn,N/A,Core,Yes,Anita Greenberg,(718) 449-7145,1/23/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R339,KBK8,Oneg Shabbos,1601 41st Street,11218,Brooklyn,N/A,Rising Star,Yes,Pe'er Deutsch,(917) 335-4567,6/18/14,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1
R341,KM1,Project ORE of Ed. Alliance,331 E. 12th Street 4th floor,10003,Manhattan,N/A,Core,Yes,Tara Rullo,(212) 780-5436,4/8/13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
R343,KM4,Congregation B'nai Jeshurun,257 West 88th Street,10024,Manhattan,N/A,Core,Yes,Larissa Wohl,(212) 787-7600,6/26/14,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
R345,KM71,YM-YWHA/Washington Heights-Inwood,54 Nagle Avenue,10040,Manhattan,Washington Heights/Inwood,Core,Yes,Patricia Harte,(212) 569-6200,5/7/14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
R347,KQ6,Queens Jewish Community Council,119 Ð 45 Union Turnpike,11375,Queens,N/A,Core,Yes,Cynthia Zalisky,(718) 544-9033,6/12/14,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R348,KQN1,Project L.E.A.D - kosher Kitchen,84-17 Abingdon Road,11415,Queens,N/A,Core,Yes,Naama Asherova,(917) 407-0779,3/12/14,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
R701,KQN103,Jewish Institute of Queens Emergency Food Program,6005 Woodhaven Blvd,11373,Queens,N/A,Core,Yes,Shmuel Kogan,(718) 426-9369,2/20/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R350,KQN3,Kehillat Sephardim Synagogue,150-62 78th Road,11367,Queens,N/A,Rising Star,Yes,Shlomo Nisanov,(516) 250-2008,3/12/14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
R352,KQN42,Jewish Service Coalition,1525 Central Avenue,11691,Queens,N/A,Core,Yes,Rachel Stahler,(718) 327-6060,3/12/14,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
R353,KQN50,Beth Gavriel Shaare Zion,66-35 108th Street,11375,Queens,N/A,Core,Yes,Malkiel Yusopov,(718) 268-7558,3/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R355,KS01,Council of Jewish Organization of S.I.,984 Post Avenue,10302,Staten Island,North Shore of Staten Island,Core,Yes,Stuart Cohen,(718) 720-4047,12/2/14,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
R357,M02,Little Sisters of the Assumption,333 East 115th Street,10029,Manhattan,N/A,Rising Star,No,Lucia Russett,(646) 672-5200,6/18/13,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
R362,M06,Goddard Riverside - The Other Place,264 West 87th Street,10024,Manhattan,N/A,Core,No,Sadie Bryan-Johnson,(212) 799-7171,7/9/13,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
R363,M07,Cecil Hotel,206-210 West 118th Street,10026,Manhattan,N/A,Core,No,Margo Praylow,(212) 864-5281,5/7/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
R366,M10,Iglesia Pentecostal el Maestro,307 E. 116th St.,10029,Manhattan,N/A,Core,No,Edwardo Muriello,(347) 994-7808,5/21/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
R367,M101,Ready Willing & Able - Harlem # 1,2960 Frederick Douglas Boulevard,10039,Manhattan,N/A,Core,No,James Pearson,(212) 690-6480,4/11/14,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
R368,M102,Educational Alliance Inc.,371 East Tenth Street,10009,Manhattan,N/A,Core,No,Mike Peace,(212) 533-2470,10/1/14,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
R370,M104,Our Lady of Lourdes Church,463 West 142nd Street,10031,Manhattan,N/A,Core,No,Kathleen O'Farrell,(212) 862-4380,7/10/13,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
R376,M109,Community Center of Immigrants,215 Audubon Avenue #6,10033,Manhattan,Washington Heights/Inwood,Rising Star,No,Martha Pepin,(212) 795-2983,1/30/13,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
R378,M11,Holy Apostles Soup Kitchen,296 Ninth Avenue,10001,Manhattan,N/A,Rising Star,No,Michael Ottley,(212) 924-0167,6/4/13,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
R382,M113,MHA of NYC Recovery Works,1990 Madison Ave.,10035,Manhattan,N/A,Core,No,Jasmine Rodriguez,(212) 360-6835,2/24/14,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
